created_at,tweet,username
2017-10-26 12:47:22+00:00,TE ODIO. TRABAJO EN UN COLEGIO CARAJO.,ConstanzaBaez1
2017-10-26 12:42:52+00:00,Que pyta,maatiparodi
2017-10-26 12:41:08+00:00,Yo transito por 21 todos los días. No veo baches. Que cosas no?,coralito_ch_
2017-10-26 12:40:02+00:00,  pueden arreglar su desastre?,coralito_ch_
2017-10-26 12:28:11+00:00,Hijaaaaa cuidateee,cecicacavelos96
2017-10-26 12:24:02+00:00,"Gigante era, entré ""todito mal""",carlitosgauto
2017-10-26 12:23:42+00:00,Que cagada jajaja,VFilippini012
2017-10-26 12:21:32+00:00,Nderachore maldito bache,fernandasamudio
2017-10-26 12:20:57+00:00,"Casi una   lo de Asu, no por la caída de edificios, sino por las inundaciones   IGUALITO",margaret_rose__
2017-10-26 12:19:59+00:00,Solo recalcar El súperviaducto fue todo mal construido..,majogo96
2017-10-26 12:19:34+00:00,Municipalidad de   recuerda los puntos críticos en días de lluvias pic.twitter.com/GYxdDORIqE,1330am
2017-10-26 12:17:28+00:00,"Excelente, lamentablemente acá si uno no anda detrás no terminan nunca..",majogo96
2017-10-26 12:15:39+00:00,SORETE DE MIERDA,aagripinaa
2017-10-26 12:13:52+00:00,"Podes pío creer que caí, jajajaj que plaga, en el ascensor encima",RenattoFiLi14
2017-10-26 12:08:52+00:00,excelente el apoyo de todos,majogo96
2017-10-26 11:57:49+00:00,Inutil oportunista..otro que hace campaña politica costa de la desgracia ajena,reinaldoechever
2017-10-26 11:57:40+00:00,y seguimos asi!!!              ,shadowww61
2017-10-26 11:44:59+00:00,"Cuando se habilitará las cámaras en los semáforos""inteligentes"" ?",hamletscorpio
2017-10-26 11:44:28+00:00,Para cuando algún tramo de desagüe pluvial?,IngeGuma
2017-10-26 11:41:34+00:00,Gracias   por el aviso pic.twitter.com/C9s8GRyRqH,lekketo
2017-10-26 11:31:59+00:00,Los recolectores extorsionan piden 20mil para llevar dos bolsas de basura osino dejan nomas tirado ahí..acaso no se paga ya impsts par eso??,AlderAlvarez1
2017-10-26 11:28:57+00:00,    No arrojar basura en días de lluvia.pic.twitter.com/Sc6cPvPJFc,Radiocamarapy
2017-10-26 11:27:46+00:00,"Mario, cada vez que usas ""erradiquemos"" muere mas gente de la risa que ahogada por el raudal",joesys
2017-10-26 11:27:11+00:00,  mucha foto mucho retuit a ver si arreglamos por elemplo rio de janeiro la calle del coomecipar esta toda rota,eg959
2017-10-26 11:24:30+00:00,mario fuerza na intendente! demasiadas cosas prometistale y hasta ahora nada! convoca a la ciudadania para que te ayude,aguero_toledo
2017-10-26 11:22:25+00:00,"Y espero que cumplan, un gran adelanto ya ea su respuesta, porque antes solo a Salgueiro respondían. Demos le una semana",riospaciello
2017-10-26 11:13:39+00:00,Y shoping del sol???,lobotong
2017-10-26 11:02:11+00:00,Retweeted DGRRD (     Con lluvia o sin lluvia ¡La basura al basurero!    ,Ale_Buzo
2017-10-26 10:54:44+00:00,Y si se va a seguir haciendo las cosas a medias y seguir siendo populista no vamos a mejorar nunca,PabloMariaBrit2
2017-10-26 10:53:03+00:00,1 los vendedores están en forma irregular en ese lugar cuantas veces ya fueron desalojados 2 era a modo de comparación el tema del viaducto,PabloMariaBrit2
2017-10-26 10:43:27+00:00,  hoy no había oficiales de PMT sobre Rca. Argentina. Tráfico más fluido. Con uno frente al colegio basta,Alelopezrivas
2017-10-26 10:42:31+00:00,Cuando van a prohibir el giro a la izquierda frente a Mc Donals??,dexterpy
2017-10-26 10:36:52+00:00,Sería buena idea que la   trabajen en alcantarillados,luitiller
2017-10-26 10:28:17+00:00,Vehículo involucrado en el accidente retirado por la P. M.T. para despejar la calzada     pic.twitter.com/NoeH4jgeJy,pmtasuncion1
2017-10-26 10:25:55+00:00,Cobertura P. M.T. Zona Instituciones Educativas de Asunción     pic.twitter.com/z1nvLXOHM5,pmtasuncion1
2017-10-26 09:36:14+00:00,  sería bueno impulsar los vehículos eléctricos en py. 0 emisión de CO2 y menos ruido...con más puntos de recargas ayudarías   &,fermartincorrea
2017-10-26 09:32:19+00:00,Lo importante es ya se termino y ojala sea de calidad el material que usaron fuerza y q sigan así tratando de arreglar algo q nunca se izo,paioarias
2017-10-26 09:27:36+00:00,Ahhh acá se nota como trabajas te quejas x Twitter mientras tus pacientes se mueren en los pasillos en vez de trabajar,paioarias
2017-10-26 09:26:13+00:00,Y que tiene q ver el con los SICARIOS q comentario más estúpido eso RECLAMALE al ministro del interior o al presidente,paioarias
2017-10-26 09:24:01+00:00,O ya te olvidaste q escándalo hicieron la gente xq se les saco de ahi,paioarias
2017-10-26 09:23:02+00:00,Los viaductos los hacen el MOPC x lo que se y no es co q el dice se hace y listo esto lleva licitación ni los vendedores se querían mudar,paioarias
2017-10-26 09:20:15+00:00,Ahí ya diste tu respuesta RECLAMALE ALA ESSAP JAJAJA,paioarias
2017-10-26 09:06:15+00:00,  Con lluvia o sin lluvia ¡La basura al basurero!    ,AsuDgrrd
2017-10-26 07:32:45+00:00,Más vale,GladysYegros
2017-10-26 05:42:32+00:00,pic.twitter.com/Ix32Gdt1LJ,BobGray90
2017-10-26 03:47:19+00:00,Hablaste con televisión coreana? Y que te contestó ese aparato?,marcohene
2017-10-26 03:40:28+00:00,Muy cierto. No se puede cruzar 5ta desde ee.uu. hasta caballero,tuerca11
2017-10-26 03:37:34+00:00,Esta gente viene camuflada entre los empresarioas de clase alta. Capitalistas extranjeros. Vende tu patria y vendes a tu madre..,TGuiotto
2017-10-26 03:25:26+00:00,El ikua druma,mauriro
2017-10-26 03:04:56+00:00,Hace 9 horas sigo esperando que responda que número de ley esta violando el conductor...,alegavilanr
2017-10-26 02:52:33+00:00,Oportunista,alcivelazquez78
2017-10-26 02:41:13+00:00,Qué donen más semáforos inteligentes,nicomartinezpy
2017-10-26 02:18:49+00:00,  &,nicomartinezpy
2017-10-26 02:13:21+00:00,Vi ese accidente o mejor dicho como quedó la pikup,EmilioDuarteG1
2017-10-26 02:11:26+00:00,12 meses para hacer algo no tan complicado. Menos mal no era un viaducto o algo así lo que se tenia que hacer... lamentable señor intendente,nicomartinezpy
2017-10-26 02:05:58+00:00,Bien. Tambien urge que despejen los lomiteros que ocupan a la noche el paseo de Bruno Guggiari. Sus clientelas cierran paso vehicular.,teclitamovil
2017-10-26 02:03:41+00:00,Asimismo. Toda Eusebio Ayala tiene veredas ocupadas.,teclitamovil
2017-10-26 02:02:32+00:00,Muy cierto.,teclitamovil
2017-10-26 01:58:11+00:00,"El ""arquitecto"" de la   que diseñó el Paseo Central de la Avda. 5ta pio no quiere visitar también a Pavao?",maspeor
2017-10-26 01:57:17+00:00,LA NARCO-POLITICA DE CARTES.... Y lo que nos espera con estos candidatos a Pdte de ahora. Que Dios nos libre de ellos de alguna forma,riglesiasj
2017-10-26 01:55:34+00:00,Canalizamos a la Unidad de Semáforos Señor Cabrera su inquietud.,pmtasuncion1
2017-10-26 01:53:15+00:00,Felicidades! Buen trabajo! Haganlo viernes y sabados y multen! Para que la gente aprenda,ariel_gamarra
2017-10-26 01:52:52+00:00,"Por qué no se preocupan de los semáforos de Tacuary, EE.UU y Brasil? Un verdadero sufrimiento todos los días. 5 adm. ya pasaron y nada.",cabreaudio
2017-10-26 01:51:44+00:00,y en Eusebio Ayala zona Petirossi dónde los vendedores de muebles y juguetes son los dueños de veredas y estacionamientos...,prdoming
2017-10-26 01:50:43+00:00,"El 12 iba en preferencial... asi que, la camioneta debia de pararr porque en cada calle que cruza 4ta hay señal de PARE!",riglesiasj
2017-10-26 01:45:08+00:00,Puta   donde lo que esta tu gente para que expliquen esto!! Es una verguenza la policia municipal? O_o,Diego_Olimpero
2017-10-26 01:27:33+00:00,"No duele solo por esto, duele por la corrupción reinante, por la impunidad, por la indiferencia, duele porque podemos ser mejores, y mas...",fitovaccaropy
2017-10-26 01:22:08+00:00,Cualquier cosa le bajas,mannroly
2017-10-26 01:19:33+00:00,Sera que pueden hacer lo mismo sobre Rca de Colombia dónde mandan los muebles sobre todo menos los que tributamos,normaenrique
2017-10-26 01:18:01+00:00,Hipócrita!,antechefe
2017-10-26 01:17:42+00:00,El concejal,marcoskuriju
2017-10-26 01:17:01+00:00,Y después este tipo dice ser un político distinto ! Por favor...gran caradura resultó ser,marcoskuriju
2017-10-26 01:15:58+00:00,                   ,esampras
2017-10-26 01:12:26+00:00,      &,baccinha
2017-10-26 00:45:17+00:00,Muchas gracias!,Japc1983
2017-10-26 00:45:07+00:00,"En los departamentos de Ñeembucú, Misiones, Paraguarí, Itapúa, Cordillera, Central, Caaguazú, Caazapá, Guairá, sur de San Pedro",AsuDgrrd
2017-10-26 00:43:50+00:00,Durante la madrugada y la mañana de este jueves 26,AsuDgrrd
2017-10-26 00:42:47+00:00,"Consulta, a 2 cuadras de mi casa hay una estacion de servicio, frente a la misma la gente toma cerveza, a quien llamo para denunciar?",OicramAzure
2017-10-26 00:39:42+00:00,Muy bien!,OicramAzure
2017-10-26 00:39:29+00:00,Bien!,OicramAzure
2017-10-26 00:22:02+00:00,"Despeje de calzada zona Lomiteria, Aviadores del Chaco c/ San Martín     pic.twitter.com/A2gpflA6PR",pmtasuncion1
2017-10-26 00:14:31+00:00,El super viaducto se construyó en un año esto lleva año y medio y aún siguen tratando de terminar impresentable,PabloMariaBrit2
2017-10-26 00:08:56+00:00,Horario estimado???,Japc1983
2017-10-25 23:58:16+00:00,"¡ATENCIÓN! Se esperan lluvias intensas, ráfagas de viento que podrían superar los 80 km/h, caída de rayos y granizos   pic.twitter.com/o5aLcS1S7F",AsuDgrrd
2017-10-25 23:48:07+00:00,Otra cosa...ordena pues que terminen las obras en los paseos centrales de las viva calles que cerraron sobre San Martín,chermanjara
2017-10-25 23:46:39+00:00,"Mario defiendo mucho tu trabajo, pero estos retrasos son indefendibles...el superviaducto se termino mas rápido",chermanjara
2017-10-25 23:43:48+00:00,En Asunción?,lskpy
2017-10-25 23:33:54+00:00,La compañía y soporte de   te vendría bien... que dupla!! Y que trio con  ,domuchisimo
2017-10-25 23:28:54+00:00,"Que les contaste, que estamos a nivel de Alepo?",larocanrolSM
2017-10-25 23:15:14+00:00,Si la verdad parece que no tomaron en cuenta algunos puntos. Tanto Tacuary y Parapiti eran vías de salida hacia el centro por 5ta.,RagoRaul
2017-10-25 23:15:11+00:00,Esta por cumplir un año este tema! Casi el mismo tiempo de construccion que un edificio no?,Clau06BM
2017-10-25 23:02:32+00:00,Mbae solidaridad pik se ríe en sus caras y de todos los paraguayos,AlmaVallejos2
2017-10-25 22:57:37+00:00,"Crees pío que van a hacer caso a lo que les decimos,si con un simple bache no pueden tapar menos van a solucionar lo que pedis kp",shalker1912
2017-10-25 22:53:07+00:00,"Buenas noches, derivamos. También puede registrar su denuncia con Atención al ciudadano:pic.twitter.com/WJgRt7CliW",AsuncionMuni
2017-10-25 22:44:51+00:00,Buenas tardes Sr. González podría indicarnos más detalles en relación a su denuncia por favor. A fin de tomar las medidas correspondientes.,pmtasuncion1
2017-10-25 22:24:52+00:00,Excelente!,OicramAzure
2017-10-25 22:24:48+00:00,Muy bien!,OicramAzure
2017-10-25 22:24:43+00:00,Bien!,OicramAzure
2017-10-25 22:05:21+00:00,"    nada hiciste por nuestras calles Sajonia un desastre ,y te candidatas de nuevo , por Dios",Chely71571343
2017-10-25 22:01:54+00:00,Vamos a pedirle a la junta de   que saque una ordenanza donde se prohíban los crimenes de tipo fronterizos en Asunción,willerm0
2017-10-25 22:01:42+00:00,O capaz cambiaban y rinden las boletas de las multas mañajajajajajajaja,jorgeCCPmunoz
2017-10-25 22:01:10+00:00,SIGUE EL CAÑO ROTOOO!!! MAS DE 12 HORAS QUE VERGUENZA  ,alethiaduisberg
2017-10-25 22:00:59+00:00,Felicitaciones Dr. A todo el equipo que está trabajando y mucha fuerza!,jessgon1088
2017-10-25 22:00:42+00:00,Ya estarán en su hora de descanso. Capaz mañana le meten la empanadita con coca contestan,jorgeCCPmunoz
2017-10-25 21:56:59+00:00,Cómo dije dos patrulleras y una grúa supervisando que la transacción sea exitosa para la repartija!!!,roragori
2017-10-25 21:56:11+00:00,Por tomarse la molestia de responder ya se entiende que no les importa!,roragori
2017-10-25 21:54:49+00:00,Felicitaciones al equipo de trabajo. Sigan trabajando y no dejen tirado lo que quitan!,jessgon1088
2017-10-25 21:54:35+00:00,Seguro que habrá sumario y se informará de lo resuelto por parte de         &,jorgeCCPmunoz
2017-10-25 21:43:33+00:00,Procesamos su denuncia,pmtasuncion1
2017-10-25 21:37:02+00:00,    privatizacion del espacio publico sobre 15 de Agostopic.twitter.com/XNOk5KOAFf,ErasGodoy
2017-10-25 21:24:58+00:00,"Muy necesario intendente, así como falta muchas calles . fuerza y sigan arreglando. Nunca antes así mejoro asunción",jessgon1088
2017-10-25 21:20:34+00:00,Felicitaciones intendente digna su presencia,jessgon1088
2017-10-25 21:12:11+00:00,Jajajajajaja.... Que mbore!!......jajajajajaja,cperezmiky
2017-10-25 21:07:35+00:00,Hemos trabajado todos estos días se necesita un verdadero equipo de trabajo para la remoción y extinción con maquinaria pesada,bomberosasu
2017-10-25 20:41:53+00:00,,soniamolinaspy
2017-10-25 20:31:11+00:00,"Registrado, muchas gracias.",pmtasuncion1
2017-10-25 20:29:44+00:00,,raul75rodas
2017-10-25 20:27:21+00:00,"Hasta ahora todos los experimentos nos salen mal, ojalá que con   acertemos",celsonunez
2017-10-25 20:27:11+00:00,estaban trabajando cagada lo que decís los muchachos se acuerdan de vos de tus pasos por itaipu tranqui Clarita,Alberto210378
2017-10-25 20:20:04+00:00,"Al menos yo ya intente de todas formas y miles de veces reclamar pero no hay caso y la gente evidentemente no colabora por eso hay que M U L T A R. Pero no proyectan ni un tipo de trabajo, esto pasa en los mismos lugares y a la misma hora.",tetopy
2017-10-25 20:19:45+00:00,Yo me ise la misma pregunta aparecieron Lugo periodista   q siempre clamaban igualdad cero impugnidad y Ahora n dónde están,raul75rodas
2017-10-25 20:06:21+00:00,"Les pasó la dirección laboral de este tipo, una vergüenza maneja, filma, twittea, come chicle y habla por celular!",LBENITEZ_PY
2017-10-25 20:02:28+00:00,Por favor pmt si lo multan a este muchacho por manejar y usar su celular..un peligro es!,marcospomodoro
2017-10-25 20:00:12+00:00,Así mismo! En febrero guau hacen cuando arrancan las clases! Después a rascarse a dos manos,CHICHIDH
2017-10-25 19:54:08+00:00,En todos los colegios nio es lo mismo y saben a que hora es esto y si se van igual no le mueven a los que estacionan mal.,tetopy
2017-10-25 19:51:21+00:00,"eso no fue en diciembre del 2017? es más, el proyecto que habían dicho terminarían en 30 días",rikisosa
2017-10-25 19:46:17+00:00,Todavía no entienden que el Legislativo Municipal es un órgano autónomo. En fín. Acá el Pdte de la Junta es el administrador responsable,sineciamonik
2017-10-25 19:36:38+00:00,Desde anoche sobre Santa Rosa e/ España y Mcal. Lopez     pic.twitter.com/h7g5BhHpwl,GonzaloResquin
2017-10-25 19:34:09+00:00,"La gente se queja que la obra demoró mucho, ignorando que otros intendentes hicieron poco o nada al respecto. Na ñame'ei voi la gusto!",V1C702423C0
2017-10-25 19:33:55+00:00,Registrada su denuncia,pmtasuncion1
2017-10-25 19:33:31+00:00,"P. M.T. Apoyando a la Policia Nacional Barrio Manora, zona del hecho de supuesto de asesinato por encargo.     pic.twitter.com/z0lLotUKPv",pmtasuncion1
2017-10-25 19:33:22+00:00,Y como mínimo tenemos que hacer por nuestra ciudad lo que ellos han dejado de hacer.    ,LuisYd_
2017-10-25 19:32:53+00:00,Pido a los concejales tengamos una posición unánime como en ocasiones anteriores.,LuisYd_
2017-10-25 19:32:40+00:00,Colegio Las Almenas,MartStrub
2017-10-25 19:30:14+00:00,Mientras tanto sicarios cobran la vida de una niña..,Yaniraquel1990
2017-10-25 19:27:09+00:00,De esta manera la   nos ofende como ciudad.  ,LuisYd_
2017-10-25 19:26:38+00:00,"Nos contestan con un comunicado sin firma, en donde se niegan a completar los trabajos que faltan.    ",LuisYd_
2017-10-25 19:11:09+00:00,"Colegio Las Almenas, Legión Civil y Pacheco",julio_cantero
2017-10-25 19:08:05+00:00,Dirección por favor.,pmtasuncion1
2017-10-25 19:05:30+00:00,"Y que tal si los conductores ponen de su parte también. Otra cosa, ni si los semáforos se respeta, mejor que pongan PMT que no coimeen",bclaub
2017-10-25 19:00:51+00:00,  cuando vas a hacer algo con la salida del colegio Santa Clara ?? ... no te pido asfaltar calles y tapar baches pic.twitter.com/MtodIcD1eL,Seba_Achon
2017-10-25 18:56:00+00:00,Escribí y borré un sin fin de veces. Realmente ni siquiera vale la pena discutir partíendo de tu pregunta. Ni te molestes en responder,acu011
2017-10-25 18:55:44+00:00,Q tiene q ver el Intendente ahi? Los 23 concejales q tienen lleno de planilleros ahi en la junta lo q deben dar la cara ayala wagner blasco,alebogado7902
2017-10-25 18:29:49+00:00,Podrías estar recaudando para tu municipio aunque sea ! QUE INÚTIL RESULTASTE   pic.twitter.com/HIrjG96769,CHICHIDH
2017-10-25 18:28:38+00:00,Porque puta no le moves a la   y que saquen a estos padres culo pesado   pic.twitter.com/GINtXSFYE8,CHICHIDH
2017-10-25 18:28:29+00:00,Línea 12 ya otra ves...,Antonio58693670
2017-10-25 18:26:35+00:00,Se pasan de caraduras! Hasta la grúa estaba rondando para ver su salía bien la transacción.En vez de agilizar el tránsito que es su función,roragori
2017-10-25 18:25:29+00:00,Sería bueno que pongan PMT frente a dársenas ya que los ómnibus no ingresan y vuelven a parar en la avda obstaculizando todo!Multenlos!,fermendezcuevas
2017-10-25 18:22:59+00:00,"Ahora que estamos Hugo, se puede organizar algo con artistas que quieren pintar sobre la propaganda electoral ilegal?  ",aisman6
2017-10-25 18:22:52+00:00,Presentamos los antecedentes sobre todas las gestiones que se realizaron para que se resuelva el tema de la playa.pic.twitter.com/h9tFopQkZz,LuisYd_
2017-10-25 18:22:12+00:00,  atrás de la BR de aviadores (aprox para ubicación) pic.twitter.com/6O8xJSsjbL,srita_mendez
2017-10-25 18:14:16+00:00,Recomendaciones a tener en cuenta     pic.twitter.com/jak7CxdRc4,pmtasuncion1
2017-10-25 18:13:12+00:00,volvé a ataque 105 que es de donde nunca debiste salir.. veleta resentido,elviorotela4
